# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   20.546848950    0.631689424    0.631689423    0.631689424
   20.556852284    0.628918824    0.628918823    0.628918824
   20.566855619    0.647188810    0.647188809    0.647188810
   20.576858953    0.684532353    0.684532352    0.684532353
   20.586862287    0.734873798    0.734873797    0.734873798
   20.596865622    0.786145675    0.786145674    0.786145675
   20.606868956    0.821865447    0.821865446    0.821865447
   20.616872291    0.828668961    0.828668960    0.828668961
   20.626875625    0.803838942    0.803838941    0.803838941
   20.636878960    0.755183319    0.755183318    0.755183319
   20.646882294    0.695833714    0.695833713    0.695833713
   20.656885629    0.638743297    0.638743296    0.638743296
   20.666888963    0.592777499    0.592777498    0.592777499
   20.676892297    0.561908001    0.561908000    0.561908001
   20.686895632    0.546552496    0.546552495    0.546552496
   20.696898966    0.544922646    0.544922645    0.544922646
   20.706902301    0.553731262    0.553731261    0.553731262
   20.716905635    0.569165073    0.569165072    0.569165073
   20.726908970    0.588800663    0.588800662    0.588800662
   20.736912304    0.612829932    0.612829931    0.612829932
   20.746915639    0.642856464    0.642856463    0.642856464
   20.756918973    0.680433937    0.680433936    0.680433937
   20.766922307    0.727737708    0.727737706    0.727737707
   20.776925642    0.788096491    0.788096490    0.788096491
   20.786928976    0.863547306    0.863547305    0.863547305
   20.796932311    0.950979888    0.950979887    0.950979887
   20.806935645    1.040786081    1.040786080    1.040786080
   20.816938980    1.121265268    1.121265267    1.121265268
   20.826942314    1.186236076    1.186236075    1.186236076
   20.836945649    1.235502142    1.235502141    1.235502142
   20.846948983    1.267239576    1.267239574    1.267239575
   20.856952317    1.276508432    1.276508431    1.276508432
   20.866955652    1.262418756    1.262418755    1.262418756
   20.876958986    1.230011535    1.230011534    1.230011535
   20.886962321    1.184511477    1.184511476    1.184511476
   20.896965655    1.128465052    1.128465050    1.128465051
   20.906968990    1.065436977    1.065436976    1.065436977
   20.916972324    1.004428095    1.004428094    1.004428095
   20.926975659    0.957961863    0.957961862    0.957961863
   20.936978993    0.936340063    0.936340062    0.936340063
   20.946982327    0.944467363    0.944467362    0.944467363
   20.956985662    0.981060634    0.981060633    0.981060634
   20.966988996    1.037102542    1.037102541    1.037102542
   20.976992331    1.094038453    1.094038452    1.094038452
   20.986995665    1.127775443    1.127775442    1.127775443
   20.996999000    1.122801572    1.122801571    1.122801572
   21.007002334    1.084545286    1.084545285    1.084545285
   21.017005669    1.032899745    1.032899744    1.032899744
   21.027009003    0.984518629    0.984518627    0.984518628
   21.037012337    0.943411081    0.943411080    0.943411080
   21.047015672    0.904745741    0.904745739    0.904745740
   21.057019006    0.864667572    0.864667571    0.864667572
   21.067022341    0.825013454    0.825013453    0.825013454
   21.077025675    0.788621729    0.788621728    0.788621729
   21.087029010    0.753681740    0.753681738    0.753681739
   21.097032344    0.715497567    0.715497566    0.715497567
   21.107035679    0.673176671    0.673176670    0.673176671
   21.117039013    0.632100390    0.632100389    0.632100390
   21.127042347    0.599686923    0.599686921    0.599686922
   21.137045682    0.580740147    0.580740145    0.580740146
   21.147049016    0.575886925    0.575886924    0.575886924
   21.157052351    0.581569040    0.581569039    0.581569040
   21.167055685    0.590693352    0.590693351    0.590693352
   21.177059020    0.595230790    0.595230789    0.595230790
   21.187062354    0.590546883    0.590546882    0.590546882
   21.197065689    0.577249337    0.577249335    0.577249336
   21.207069023    0.558353445    0.558353444    0.558353445
   21.217072357    0.536163587    0.536163586    0.536163587
   21.227075692    0.512115219    0.512115218    0.512115219
   21.237079026    0.487590932    0.487590931    0.487590932
   21.247082361    0.464305728    0.464305727    0.464305728
   21.257085695    0.444072228    0.444072227    0.444072228
   21.267089030    0.427802513    0.427802512    0.427802513
   21.277092364    0.415241532    0.415241530    0.415241531
   21.287095699    0.406379220    0.406379219    0.406379220
   21.297099033    0.402710865    0.402710864    0.402710865
   21.307102367    0.406551677    0.406551676    0.406551677
   21.317105702    0.419365010    0.419365009    0.419365010
   21.327109036    0.440478489    0.440478488    0.440478489
   21.337112371    0.466375034    0.466375032    0.466375033
   21.347115705    0.491023596    0.491023595    0.491023596
   21.357119040    0.508036349    0.508036348    0.508036349
   21.367122374    0.513784117    0.513784116    0.513784117
   21.377125709    0.508920217    0.508920216    0.508920216
   21.387129043    0.496636413    0.496636412    0.496636413
   21.397132377    0.479569082    0.479569081    0.479569082
   21.407135712    0.459233966    0.459233965    0.459233966
   21.417139046    0.438030410    0.438030408    0.438030409
   21.427142381    0.419935370    0.419935369    0.419935370
   21.437145715    0.408530905    0.408530904    0.408530904
   21.447149050    0.404912156    0.404912155    0.404912156
   21.457152384    0.407079518    0.407079517    0.407079517
   21.467155719    0.410709359    0.410709357    0.410709358
   21.477159053    0.411033167    0.411033166    0.411033167
   21.487162387    0.405028115    0.405028114    0.405028115
   21.497165722    0.392946448    0.392946447    0.392946447
   21.507169056    0.378197862    0.378197861    0.378197862
   21.517172391    0.365060720    0.365060718    0.365060719
   21.527175725    0.356156836    0.356156835    0.356156835
   21.537179060    0.351539720    0.351539719    0.351539719
   21.547182394    0.349004672    0.349004671    0.349004672
   21.557185729    0.345374105    0.345374103    0.345374104
   21.567189063    0.338900367    0.338900366    0.338900367
   21.577192397    0.330865824    0.330865823    0.330865824
   21.587195732    0.324464441    0.324464440    0.324464441
   21.597199066    0.322667791    0.322667790    0.322667791
   21.607202401    0.327374007    0.327374006    0.327374007
   21.617205735    0.339750804    0.339750803    0.339750804
   21.627209070    0.360834539    0.360834538    0.360834539
   21.637212404    0.391963338    0.391963336    0.391963337
   21.647215739    0.435016043    0.435016042    0.435016043
   21.657219073    0.492470490    0.492470489    0.492470490
   21.667222407    0.567158825    0.567158823    0.567158824
   21.677225742    0.661350093    0.661350092    0.661350093
   21.687229076    0.774506473    0.774506472    0.774506473
   21.697232411    0.899261358    0.899261356    0.899261357
   21.707235745    1.017278022    1.017278021    1.017278022
   21.717239080    1.101011931    1.101011930    1.101011930
   21.727242414    1.126917535    1.126917534    1.126917535
   21.737245749    1.091917826    1.091917824    1.091917825
   21.747249083    1.015262291    1.015262290    1.015262291
   21.757252417    0.923818016    0.923818015    0.923818016
   21.767255752    0.837712499    0.837712498    0.837712499
   21.777259086    0.767589612    0.767589610    0.767589611
   21.787262421    0.718484117    0.718484116    0.718484117
   21.797265755    0.692318230    0.692318229    0.692318230
   21.807269090    0.687697529    0.687697528    0.687697529
   21.817272424    0.698647424    0.698647423    0.698647424
   21.827275759    0.713893791    0.713893789    0.713893790
   21.837279093    0.719447436    0.719447435    0.719447436
   21.847282427    0.705242900    0.705242899    0.705242899
   21.857285762    0.669707570    0.669707569    0.669707570
   21.867289096    0.617710902    0.617710900    0.617710901
   21.877292431    0.556936360    0.556936359    0.556936360
   21.887295765    0.495843981    0.495843980    0.495843981
   21.897299100    0.441357792    0.441357791    0.441357791
   21.907302434    0.397188812    0.397188811    0.397188812
   21.917305769    0.364056701    0.364056699    0.364056700
   21.927309103    0.340666510    0.340666509    0.340666510
   21.937312437    0.324266485    0.324266483    0.324266484
   21.947315772    0.310941700    0.310941699    0.310941700
   21.957319106    0.296678575    0.296678574    0.296678575
   21.967322441    0.279392873    0.279392871    0.279392872
   21.977325775    0.259914244    0.259914242    0.259914243
   21.987329110    0.240603969    0.240603968    0.240603969
   21.997332444    0.223466252    0.223466251    0.223466252
   22.007335779    0.209486749    0.209486748    0.209486749
   22.017339113    0.198879997    0.198879996    0.198879997
   22.027342447    0.191498094    0.191498093    0.191498094
   22.037345782    0.187112582    0.187112581    0.187112582
   22.047349116    0.185558428    0.185558427    0.185558428
   22.057352451    0.186792204    0.186792203    0.186792204
   22.067355785    0.190903963    0.190903962    0.190903963
   22.077359120    0.198093152    0.198093151    0.198093152
   22.087362454    0.208588090    0.208588089    0.208588090
   22.097365789    0.222456440    0.222456439    0.222456440
   22.107369123    0.239235520    0.239235519    0.239235519
   22.117372457    0.257415027    0.257415026    0.257415027
   22.127375792    0.274271355    0.274271353    0.274271354
   22.137379126    0.287051800    0.287051799    0.287051800
   22.147382461    0.295325759    0.295325758    0.295325758
   22.157385795    0.301914998    0.301914997    0.301914998
   22.167389130    0.311128716    0.311128715    0.311128716
   22.177392464    0.326644936    0.326644935    0.326644936
   22.187395799    0.350802401    0.350802399    0.350802400
   22.197399133    0.384652839    0.384652837    0.384652838
   22.207402467    0.427795005    0.427795004    0.427795005
   22.217405802    0.477934259    0.477934258    0.477934259
   22.227409136    0.531035061    0.531035060    0.531035061
   22.237412471    0.582866935    0.582866934    0.582866934
   22.247415805    0.630687526    0.630687525    0.630687526
   22.257419140    0.672638006    0.672638005    0.672638006
   22.267422474    0.705288418    0.705288417    0.705288418
   22.277425809    0.722001950    0.722001949    0.722001950
   22.287429143    0.715306917    0.715306916    0.715306917
   22.297432477    0.683677460    0.683677459    0.683677460
   22.307435812    0.635334225    0.635334224    0.635334225
   22.317439146    0.583193384    0.583193383    0.583193384
   22.327442481    0.536599577    0.536599576    0.536599577
   22.337445815    0.497616386    0.497616385    0.497616386
