# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   28.079359787    1.407421195    1.407421195    1.407421195
   28.089363121    1.407188329    1.407188328    1.407188329
   28.099366455    1.406955650    1.406955650    1.406955650
   28.109369790    1.406723159    1.406723158    1.406723159
   28.119373124    1.406490855    1.406490854    1.406490855
   28.129376459    1.406258738    1.406258737    1.406258738
   28.139379793    1.406026808    1.406026808    1.406026808
   28.149383128    1.405795065    1.405795064    1.405795065
   28.159386462    1.405563508    1.405563508    1.405563508
   28.169389797    1.405332138    1.405332137    1.405332138
   28.179393131    1.405100954    1.405100953    1.405100954
   28.189396465    1.404869956    1.404869955    1.404869955
   28.199399800    1.404639143    1.404639143    1.404639143
   28.209403134    1.404408517    1.404408516    1.404408517
   28.219406469    1.404178075    1.404178075    1.404178075
   28.229409803    1.403947819    1.403947819    1.403947819
   28.239413138    1.403717749    1.403717748    1.403717749
   28.249416472    1.403487863    1.403487862    1.403487863
   28.259419807    1.403258161    1.403258161    1.403258161
   28.269423141    1.403028644    1.403028644    1.403028644
   28.279426475    1.402799312    1.402799312    1.402799312
   28.289429810    1.402570164    1.402570163    1.402570163
   28.299433144    1.402341199    1.402341199    1.402341199
   28.309436479    1.402112418    1.402112418    1.402112418
   28.319439813    1.401883821    1.401883821    1.401883821
   28.329443148    1.401655408    1.401655407    1.401655408
   28.339446482    1.401427177    1.401427177    1.401427177
   28.349449817    1.401199130    1.401199130    1.401199130
   28.359453151    1.400971265    1.400971265    1.400971265
   28.369456485    1.400743583    1.400743583    1.400743583
   28.379459820    1.400516084    1.400516083    1.400516084
   28.389463154    1.400288767    1.400288766    1.400288766
   28.399466489    1.400061631    1.400061631    1.400061631
   28.409469823    1.399834678    1.399834678    1.399834678
   28.419473158    1.399607907    1.399607907    1.399607907
   28.429476492    1.399381317    1.399381317    1.399381317
   28.439479827    1.399154909    1.399154908    1.399154909
   28.449483161    1.398928681    1.398928681    1.398928681
   28.459486495    1.398702635    1.398702635    1.398702635
   28.469489830    1.398476770    1.398476769    1.398476770
   28.479493164    1.398251085    1.398251085    1.398251085
   28.489496499    1.398025581    1.398025580    1.398025581
   28.499499833    1.397800257    1.397800256    1.397800257
   28.509503168    1.397575113    1.397575113    1.397575113
   28.519506502    1.397350149    1.397350149    1.397350149
   28.529509837    1.397125365    1.397125364    1.397125365
   28.539513171    1.396900760    1.396900760    1.396900760
   28.549516506    1.396676335    1.396676335    1.396676335
   28.559519840    1.396452089    1.396452089    1.396452089
   28.569523174    1.396228022    1.396228022    1.396228022
   28.579526509    1.396004134    1.396004133    1.396004134
   28.589529843    1.395780424    1.395780424    1.395780424
   28.599533178    1.395556893    1.395556893    1.395556893
   28.609536512    1.395333541    1.395333540    1.395333540
   28.619539847    1.395110366    1.395110366    1.395110366
   28.629543181    1.394887369    1.394887369    1.394887369
   28.639546516    1.394664551    1.394664550    1.394664551
   28.649549850    1.394441909    1.394441909    1.394441909
   28.659553184    1.394219446    1.394219445    1.394219446
   28.669556519    1.393997159    1.393997159    1.393997159
   28.679559853    1.393775050    1.393775050    1.393775050
   28.689563188    1.393553117    1.393553117    1.393553117
   28.699566522    1.393331361    1.393331361    1.393331361
   28.709569857    1.393109782    1.393109782    1.393109782
   28.719573191    1.392888379    1.392888379    1.392888379
   28.729576526    1.392667153    1.392667152    1.392667152
   28.739579860    1.392446102    1.392446102    1.392446102
   28.749583194    1.392225227    1.392225227    1.392225227
   28.759586529    1.392004528    1.392004528    1.392004528
   28.769589863    1.391784004    1.391784004    1.391784004
   28.779593198    1.391563656    1.391563655    1.391563656
   28.789596532    1.391343482    1.391343482    1.391343482
   28.799599867    1.391123484    1.391123484    1.391123484
   28.809603201    1.390903661    1.390903660    1.390903661
   28.819606536    1.390684012    1.390684011    1.390684012
   28.829609870    1.390464537    1.390464537    1.390464537
   28.839613204    1.390245237    1.390245237    1.390245237
   28.849616539    1.390026111    1.390026111    1.390026111
   28.859619873    1.389807159    1.389807159    1.389807159
   28.869623208    1.389588380    1.389588380    1.389588380
   28.879626542    1.389369776    1.389369775    1.389369775
   28.889629877    1.389151344    1.389151344    1.389151344
   28.899633211    1.388933086    1.388933086    1.388933086
   28.909636546    1.388715001    1.388715000    1.388715001
   28.919639880    1.388497088    1.388497088    1.388497088
   28.929643214    1.388279349    1.388279349    1.388279349
   28.939646549    1.388061782    1.388061782    1.388061782
   28.949649883    1.387844387    1.387844387    1.387844387
   28.959653218    1.387627165    1.387627164    1.387627165
   28.969656552    1.387410114    1.387410114    1.387410114
   28.979659887    1.387193236    1.387193235    1.387193236
   28.989663221    1.386976529    1.386976529    1.386976529
   28.999666556    1.386759993    1.386759993    1.386759993
   29.009669890    1.386543629    1.386543629    1.386543629
   29.019673224    1.386327436    1.386327436    1.386327436
   29.029676559    1.386111415    1.386111414    1.386111415
   29.039679893    1.385895564    1.385895563    1.385895564
   29.049683228    1.385679883    1.385679883    1.385679883
   29.059686562    1.385464373    1.385464373    1.385464373
   29.069689897    1.385249034    1.385249034    1.385249034
   29.079693231    1.385033864    1.385033864    1.385033864
   29.089696566    1.384818865    1.384818865    1.384818865
   29.099699900    1.384604035    1.384604035    1.384604035
   29.109703234    1.384389375    1.384389375    1.384389375
   29.119706569    1.384174885    1.384174885    1.384174885
   29.129709903    1.383960564    1.383960564    1.383960564
   29.139713238    1.383746412    1.383746412    1.383746412
   29.149716572    1.383532429    1.383532429    1.383532429
   29.159719907    1.383318615    1.383318614    1.383318615
   29.169723241    1.383104969    1.383104969    1.383104969
   29.179726576    1.382891492    1.382891492    1.382891492
   29.189729910    1.382678183    1.382678183    1.382678183
   29.199733244    1.382465043    1.382465042    1.382465042
   29.209736579    1.382252070    1.382252070    1.382252070
   29.219739913    1.382039265    1.382039265    1.382039265
   29.229743248    1.381826628    1.381826628    1.381826628
   29.239746582    1.381614158    1.381614158    1.381614158
   29.249749917    1.381401856    1.381401855    1.381401856
   29.259753251    1.381189720    1.381189720    1.381189720
   29.269756586    1.380977752    1.380977752    1.380977752
   29.279759920    1.380765951    1.380765950    1.380765951
   29.289763254    1.380554316    1.380554316    1.380554316
   29.299766589    1.380342847    1.380342847    1.380342847
   29.309769923    1.380131545    1.380131545    1.380131545
   29.319773258    1.379920410    1.379920409    1.379920410
   29.329776592    1.379709440    1.379709440    1.379709440
   29.339779927    1.379498636    1.379498635    1.379498636
   29.349783261    1.379287997    1.379287997    1.379287997
   29.359786596    1.379077524    1.379077524    1.379077524
   29.369789930    1.378867217    1.378867217    1.378867217
   29.379793264    1.378657075    1.378657074    1.378657075
   29.389796599    1.378447097    1.378447097    1.378447097
   29.399799933    1.378237285    1.378237285    1.378237285
   29.409803268    1.378027637    1.378027637    1.378027637
   29.419806602    1.377818154    1.377818153    1.377818154
   29.429809937    1.377608835    1.377608835    1.377608835
   29.439813271    1.377399680    1.377399680    1.377399680
   29.449816606    1.377190689    1.377190689    1.377190689
   29.459819940    1.376981863    1.376981862    1.376981862
   29.469823274    1.376773199    1.376773199    1.376773199
   29.479826609    1.376564700    1.376564700    1.376564700
   29.489829943    1.376356364    1.376356364    1.376356364
   29.499833278    1.376148191    1.376148191    1.376148191
   29.509836612    1.375940181    1.375940181    1.375940181
   29.519839947    1.375732334    1.375732334    1.375732334
   29.529843281    1.375524650    1.375524650    1.375524650
   29.539846616    1.375317128    1.375317128    1.375317128
   29.549849950    1.375109769    1.375109769    1.375109769
   29.559853284    1.374902572    1.374902572    1.374902572
   29.569856619    1.374695537    1.374695537    1.374695537
   29.579859953    1.374488665    1.374488664    1.374488665
   29.589863288    1.374281953    1.374281953    1.374281953
   29.599866622    1.374075404    1.374075404    1.374075404
   29.609869957    1.373869016    1.373869016    1.373869016
   29.619873291    1.373662789    1.373662789    1.373662789
   29.629876626    1.373456724    1.373456724    1.373456724
   29.639879960    1.373250820    1.373250819    1.373250819
   29.649883294    1.373045076    1.373045076    1.373045076
   29.659886629    1.372839493    1.372839493    1.372839493
   29.669889963    1.372634070    1.372634070    1.372634070
   29.679893298    1.372428808    1.372428808    1.372428808
   29.689896632    1.372223706    1.372223706    1.372223706
   29.699899967    1.372018765    1.372018764    1.372018765
   29.709903301    1.371813983    1.371813983    1.371813983
   29.719906636    1.371609361    1.371609360    1.371609360
   29.729909970    1.371404898    1.371404898    1.371404898
   29.739913304    1.371200595    1.371200594    1.371200595
   29.749916639    1.370996451    1.370996451    1.370996451
   29.759919973    1.370792466    1.370792466    1.370792466
   29.769923308    1.370588640    1.370588640    1.370588640
   29.779926642    1.370384973    1.370384973    1.370384973
   29.789929977    1.370181465    1.370181464    1.370181465
   29.799933311    1.369978115    1.369978114    1.369978115
   29.809936646    1.369774923    1.369774923    1.369774923
   29.819939980    1.369571890    1.369571889    1.369571890
   29.829943314    1.369369014    1.369369014    1.369369014
   29.839946649    1.369166297    1.369166296    1.369166297
   29.849949983    1.368963737    1.368963737    1.368963737
   29.859953318    1.368761334    1.368761334    1.368761334
   29.869956652    1.368559090    1.368559089    1.368559090
