# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
    5.321773925    5.361313021    5.361309438    5.361313150
    5.331777259    5.390806750    5.390803168    5.390806880
    5.341780594    5.420281708    5.420278126    5.420281837
    5.351783928    5.449789897    5.449786314    5.449790026
    5.361787262    5.479381542    5.479377959    5.479381671
    5.371790597    5.509105501    5.509101918    5.509105630
    5.381793931    5.539009641    5.539006058    5.539009770
    5.391797266    5.569141196    5.569137613    5.569141325
    5.401800600    5.599547101    5.599543518    5.599547230
    5.411803935    5.630274321    5.630270738    5.630274450
    5.421807269    5.661370163    5.661366581    5.661370292
    5.431810604    5.692882596    5.692879013    5.692882725
    5.441813938    5.724860557    5.724856975    5.724860686
    5.451817272    5.757354281    5.757350698    5.757354410
    5.461820607    5.790415621    5.790412038    5.790415750
    5.471823941    5.824098399    5.824094816    5.824098528
    5.481827276    5.858458763    5.858455180    5.858458892
    5.491830610    5.893555575    5.893551992    5.893555704
    5.501833945    5.929450830    5.929447247    5.929450959
    5.511837279    5.966210098    5.966206515    5.966210227
    5.521840614    6.003903024    6.003899440    6.003903153
    5.531843948    6.042603865    6.042600281    6.042603993
    5.541847282    6.082392090    6.082388507    6.082392219
    5.551850617    6.123353049    6.123349466    6.123353178
    5.561853951    6.165578715    6.165575132    6.165578844
    5.571857286    6.209168524    6.209164940    6.209168652
    5.581860620    6.254230316    6.254226733    6.254230445
    5.591863955    6.300881410    6.300877826    6.300881539
    5.601867289    6.349249808    6.349246225    6.349249937
    5.611870624    6.399475586    6.399472002    6.399475715
    5.621873958    6.451712465    6.451708881    6.451712594
    5.631877292    6.506129626    6.506126043    6.506129755
    5.641880627    6.562913782    6.562910198    6.562913911
    5.651883961    6.622271565    6.622267981    6.622271694
    5.661887296    6.684432283    6.684428699    6.684432412
    5.671890630    6.749651091    6.749647507    6.749651219
    5.681893965    6.818212661    6.818209076    6.818212789
    5.691897299    6.890435415    6.890431830    6.890435543
    5.701900634    6.966676408    6.966672824    6.966676537
    5.711903968    7.047336946    7.047333362    7.047337075
    5.721907302    7.132869015    7.132865431    7.132869144
    5.731910637    7.223782578    7.223778994    7.223782707
    5.741913971    7.320653762    7.320650178    7.320653891
    5.751917306    7.424133828    7.424130244    7.424133957
    5.761920640    7.534958670    7.534955086    7.534958799
    5.771923975    7.653958224    7.653954639    7.653958352
    5.781927309    7.782064583    7.782060998    7.782064711
    5.791930644    7.920316554    7.920312969    7.920316683
    5.801933978    8.069856499    8.069852914    8.069856627
    5.811937312    8.231911989    8.231908405    8.231912118
    5.821940647    8.407748925    8.407745340    8.407749053
    5.831943981    8.598572217    8.598568632    8.598572346
    5.841947316    8.805331380    8.805327795    8.805331508
    5.851950650    9.028354613    9.028351028    9.028354742
    5.861953985    9.266674963    9.266671377    9.266675091
    5.871957319    9.516807115    9.516803530    9.516807243
    5.881960654    9.770558713    9.770555128    9.770558841
    5.891963988   10.011202379   10.011198794   10.011202507
    5.901967322   10.207076777   10.207073191   10.207076905
    5.911970657   10.301893691   10.301890106   10.301893820
    5.921973991   10.203297172   10.203293587   10.203297301
    5.931977326    9.779221101    9.779217515    9.779221229
    5.941980660    8.888034045    8.888030459    8.888034173
    5.951983995    7.475095032    7.475091446    7.475095160
    5.961987329    5.702301100    5.702297514    5.702301229
    5.971990664    3.945488659    3.945485073    3.945488787
    5.981993998    2.570477344    2.570473759    2.570477473
    5.991997332    1.720757180    1.720753594    1.720757309
    6.002000667    1.330742461    1.330738875    1.330742590
    6.012004001    1.257174936    1.257171350    1.257175065
    6.022007336    1.370517214    1.370513628    1.370517343
    6.032010670    1.581398962    1.581395376    1.581399091
    6.042014005    1.835767105    1.835763519    1.835767233
    6.052017339    2.103397582    2.103393996    2.103397711
    6.062020674    2.368439627    2.368436041    2.368439756
    6.072024008    2.623237647    2.623234061    2.623237776
    6.082027342    2.864652751    2.864649165    2.864652880
    6.092030677    3.091964967    3.091961381    3.091965096
    6.102034011    3.305703248    3.305699661    3.305703376
    6.112037346    3.507002716    3.506999130    3.507002845
    6.122040680    3.697257451    3.697253864    3.697257579
    6.132044015    3.877938006    3.877934419    3.877938134
    6.142047349    4.050500504    4.050496917    4.050500632
    6.152050684    4.216346415    4.216342828    4.216346543
    6.162054018    4.376810163    4.376806576    4.376810291
    6.172057352    4.533161727    4.533158141    4.533161856
    6.182060687    4.686616998    4.686613411    4.686617127
    6.192064021    4.838351671    4.838348084    4.838351799
    6.202067356    4.989516035    4.989512448    4.989516163
    6.212070690    5.141248560    5.141244973    5.141248688
    6.222074025    5.294685979    5.294682392    5.294686107
    6.232077359    5.450966455    5.450962867    5.450966583
    6.242080694    5.611220116    5.611216528    5.611220244
    6.252084028    5.776536875    5.776533288    5.776537003
    6.262087362    5.947893566    5.947889978    5.947893694
    6.272090697    6.126008217    6.126004629    6.126008345
    6.282094031    6.311063843    6.311060256    6.311063971
    6.292097366    6.502199021    6.502195433    6.502199149
    6.302100700    6.696584844    6.696581257    6.696584972
    6.312104035    6.887783217    6.887779629    6.887783345
    6.322107369    7.062915043    7.062911456    7.062915171
    6.332110704    7.198069374    7.198065786    7.198069502
    6.342114038    7.251835395    7.251831807    7.251835523
    6.352117372    7.159253978    7.159250390    7.159254106
    6.362120707    6.835383459    6.835379871    6.835383587
    6.372124041    6.207844403    6.207840815    6.207844531
    6.382127376    5.289329120    5.289325531    5.289329248
    6.392130710    4.236994188    4.236990600    4.236994316
    6.402134045    3.292674609    3.292671021    3.292674737
    6.412137379    2.628228806    2.628225218    2.628228934
    6.422140714    2.270299739    2.270296151    2.270299868
    6.432144048    2.151597246    2.151593658    2.151597374
    6.442147382    2.186200224    2.186196636    2.186200353
    6.452150717    2.306456022    2.306452433    2.306456150
    6.462154051    2.468587448    2.468583859    2.468587576
    6.472157386    2.647059282    2.647055693    2.647059410
    6.482160720    2.827968947    2.827965358    2.827969075
    6.492164055    3.004239116    3.004235528    3.004239245
    6.502167389    3.172621754    3.172618165    3.172621882
    6.512170724    3.331952061    3.331948472    3.331952189
    6.522174058    3.482163117    3.482159528    3.482163245
    6.532177392    3.623739627    3.623736038    3.623739755
    6.542180727    3.757419378    3.757415790    3.757419507
    6.552184061    3.884033082    3.884029493    3.884033210
    6.562187396    4.004421182    4.004417593    4.004421310
    6.572190730    4.119393316    4.119389727    4.119393444
    6.582194065    4.229711228    4.229707639    4.229711356
    6.592197399    4.336084411    4.336080821    4.336084539
    6.602200734    4.439172422    4.439168832    4.439172550
    6.612204068    4.539590495    4.539586906    4.539590623
    6.622207402    4.637916462    4.637912873    4.637916590
    6.632210737    4.734697764    4.734694175    4.734697892
    6.642214071    4.830457614    4.830454024    4.830457742
    6.652217406    4.925699287    4.925695698    4.925699415
    6.662220740    5.020907068    5.020903478    5.020907196
    6.672224075    5.116541352    5.116537762    5.116541480
    6.682227409    5.213023538    5.213019948    5.213023666
    6.692230744    5.310702844    5.310699254    5.310702972
    6.702234078    5.409790993    5.409787403    5.409791121
    6.712237412    5.510239641    5.510236050    5.510239768
    6.722240747    5.611516273    5.611512682    5.611516400
    6.732244081    5.712203245    5.712199655    5.712203373
    6.742247416    5.809301705    5.809298115    5.809301833
    6.752250750    5.897090880    5.897087289    5.897091007
    6.762254085    5.965481676    5.965478085    5.965481804
    6.772257419    5.998344768    5.998341177    5.998344895
    6.782260754    5.973933332    5.973929741    5.973933460
    6.792264088    5.872223472    5.872219881    5.872223599
    6.802267422    5.692936548    5.692932957    5.692936676
    6.812270757    5.472979327    5.472975736    5.472979455
    6.822274091    5.275259895    5.275256305    5.275260023
    6.832277426    5.148895918    5.148892327    5.148896046
    6.842280760    5.105257822    5.105254231    5.105257950
    6.852284095    5.128659557    5.128655966    5.128659685
    6.862287429    5.196668611    5.196665020    5.196668739
    6.872290764    5.291064175    5.291060584    5.291064303
    6.882294098    5.399967262    5.399963670    5.399967389
    6.892297432    5.516521865    5.516518274    5.516521993
    6.902300767    5.637136280    5.637132688    5.637136407
    6.912304101    5.760166674    5.760163082    5.760166801
    6.922307436    5.885088901    5.885085310    5.885089029
    6.932310770    6.012015189    6.012011598    6.012015317
    6.942314105    6.141422043    6.141418451    6.141422170
    6.952317439    6.273998986    6.273995395    6.273999114
    6.962320774    6.410562421    6.410558829    6.410562548
    6.972324108    6.551999814    6.551996222    6.551999942
    6.982327442    6.699219582    6.699215990    6.699219709
    6.992330777    6.853083753    6.853080161    6.853083881
    7.002334111    7.014294287    7.014290695    7.014294414
    7.012337446    7.183187508    7.183183916    7.183187635
    7.022340780    7.359359124    7.359355531    7.359359251
    7.032344115    7.540985168    7.540981576    7.540985296
    7.042347449    7.723610075    7.723606483    7.723610202
    7.052350784    7.898040284    7.898036691    7.898040411
    7.062354118    8.046874455    8.046870863    8.046874583
    7.072357452    8.139427523    8.139423930    8.139427650
    7.082360787    8.126337855    8.126334262    8.126337982
    7.092364121    7.939957998    7.939954405    7.939958125
    7.102367456    7.515028567    7.515024974    7.515028694
    7.112370790    6.842619101    6.842615508    6.842619228
    7.122374125    6.026775426    6.026771833    6.026775553
    7.132377459    5.256893493    5.256889900    5.256893620
    7.142380794    4.684897261    4.684893668    4.684897389
    7.152384128    4.342515392    4.342511799    4.342515519
    7.162387462    4.170676024    4.170672431    4.170676151
    7.172390797    4.090623470    4.090619877    4.090623597
    7.182394131    4.052451221    4.052447628    4.052451348
    7.192397466    4.047519250    4.047515657    4.047519377
    7.202400800    4.088555743    4.088552150    4.088555870
    7.212404135    4.181777504    4.181773911    4.181777631
    7.222407469    4.318595268    4.318591675    4.318595395
    7.232410804    4.483850115    4.483846522    4.483850242
    7.242414138    4.664094590    4.664090996    4.664094717
    7.252417472    4.850349537    4.850345944    4.850349664
    7.262420807    5.037609130    5.037605536    5.037609257
    7.272424141    5.223564541    5.223560947    5.223564668
    7.282427476    5.407530662    5.407527069    5.407530790
    7.292430810    5.589739737    5.589736143    5.589739864
    7.302434145    5.770920333    5.770916739    5.770920460
    7.312437479    5.952055332    5.952051738    5.952055459
    7.322440814    6.134238926    6.134235332    6.134239053
    7.332444148    6.318577912    6.318574318    6.318578039
    7.342447482    6.506095963    6.506092369    6.506096090
    7.352450817    6.697600325    6.697596731    6.697600452
    7.362454151    6.893457352    6.893453758    6.893457479
    7.372457486    7.093192331    7.093188736    7.093192458
